id,timestamp,customer_id,items,total
2354213320,1926633638,4148930535,25737,1.5
2354213320,1926806414,4148930535,24958,3.0
2354213320,1926115231,4148930535,52972,1.2
2354213320,1926288008,4148930535,42234,0.6000000000000001
2354213320,1926288030,4148930535,51708,27.65
3937784920,1926633629,958420868,19902,1.0
3937784920,1926028826,958420868,24737,2.9
566569688,1926633601,4036240255,14679,0.6000000000000001
566569688,1926547202,4036240255,46067,3.1
93713741,1926806425,269896857,16846,1.0
93713741,1926720005,269896857,41181,2.0
93713741,1926201639,269896857,60918,1.0
1308385723,1926806448,2630012468,17914,13.0
1308385723,1926806414,2630012468,15921,0.6000000000000001
1308385723,1926547222,2630012468,11836,2.0
1308385723,1926115215,2630012468,15921,0.6000000000000001
1308385723,1926633606,2630012468,35527,0.6900000000000001
1308385723,1926633656,2630012468,14679,0.6000000000000001
1308385723,1926115210,2630012468,49315,7.5
1308385723,1926547220,2630012468,20944,1.5
3992362753,1926720044,17985943,12388,2.0
3992362753,1926115215,17985943,31803,10.49
3992362753,1926806454,17985943,52529,0.9
3992362753,1926720056,17985943,52269,1.0
3992362753,1926115217,17985943,2648,2.0
3992362753,1925856031,17985943,23858,1.0
3992362753,1926633609,17985943,29284,2.0
3992362753,1926720020,17985943,46636,3.65
3992362753,1926720036,17985943,43094,1.5
3992362753,1926806456,17985943,41218,1.3
4067997068,1925942442,4079302491,35925,0.89
4067997068,1925942450,4079302491,53480,0.75
4067997068,1926547219,4079302491,10132,1.3
4067997068,1926288050,4079302491,26335,0.7000000000000001
291315918,1926633617,4008714709,49701,2.0
291315918,1925942458,4008714709,56792,1.65
291315918,1926028851,4008714709,56792,1.65
291315918,1926374405,4008714709,57525,1.0
291315918,1926806437,4008714709,52022,2.0
291315918,1926374442,4008714709,8560,3.0
291315918,1926374418,4008714709,48361,0.85
291315918,1926288050,4008714709,25652,1.46
291315918,1926633637,4008714709,57525,1.0
291315918,1926460807,4008714709,24737,2.9
291315918,1926028842,4008714709,19902,1.0
291315918,1926806441,4008714709,26352,2.0
291315918,1926547235,4008714709,38837,3.5
291315918,1926288055,4008714709,52972,1.2
291315918,1925856055,4008714709,40954,1.0
2270917295,1926806423,2546376173,23587,1.5
2270917295,1926374413,2546376173,48274,1.85
2270917295,1926892807,2546376173,3410,1.0
2270917295,1926201626,2546376173,53728,1.1
2270917295,1925856043,2546376173,11921,0.6000000000000001
2270917295,1926028810,2546376173,36057,0.65
2270917295,1926288041,2546376173,20301,1.3
2270917295,1926806434,2546376173,41218,1.3
2270917295,1926806443,2546376173,38204,8.5
2270917295,1926288032,2546376173,41218,1.3
2270917295,1926720038,2546376173,10132,1.3
2270917295,1926201644,2546376173,11426,3.29
2270917295,1926288055,2546376173,52120,1.03
2270917295,1926460842,2546376173,4367,0.75
2270917295,1926201643,2546376173,23858,1.0
2528067704,1926460805,2983884575,63618,4.0
2528067704,1926720055,2983884575,6954,3.75
2528067704,1926633648,2983884575,38518,3.0
2528067704,1926115248,2983884575,17670,1.0
2528067704,1926028824,2983884575,35773,0.45
2528067704,1926720023,2983884575,49258,0.99
2528067704,1926892811,2983884575,48466,7.6
2528067704,1926288020,2983884575,47290,0.3
2528067704,1926288020,2983884575,24056,1.2
2528067704,1926288046,2983884575,13413,4.0
488506848,1926460812,3957693635,17407,1.6
488506848,1926547213,3957693635,28275,1.46
488506848,1926374445,3957693635,27787,1.1
488506848,1925856036,3957693635,39584,2.25
488506848,1926374417,3957693635,36126,1.45
2947457335,1926460827,542095160,11836,2.0
2947457335,1926460822,542095160,25652,1.46
2947457335,1926028816,542095160,36427,0.7000000000000001
2947457335,1926028846,542095160,25592,1.0
2947457335,1926720049,542095160,8557,2.0
2947457335,1926720000,542095160,53646,1.35
2947457335,1925942440,542095160,52022,2.0
2947457335,1926028823,542095160,57769,1.0
2947457335,1926374434,542095160,33533,0.7000000000000001
2947457335,1926201615,542095160,27732,6.5
2947457335,1926547249,542095160,49258,0.99
2947457335,1925856030,542095160,53728,1.1
2947457335,1926806446,542095160,64782,1.15
2947457335,1925942447,542095160,45061,0.85
2947457335,1926633639,542095160,23587,1.5
2947457335,1926892804,542095160,52196,2.9
2947457335,1925942429,542095160,65180,0.35
2947457335,1926547241,542095160,11426,3.29
2947457335,1926201631,542095160,28474,1.5
2947457335,1926028857,542095160,59564,1.2
2947457335,1926374404,542095160,25592,1.0
2947457335,1926460850,542095160,51708,27.65
2947457335,1926201610,542095160,6954,3.75
2947457335,1925942453,542095160,31458,1.5
2947457335,1926115229,542095160,17914,13.0
2947457335,1926201643,542095160,33464,0.5
2947457335,1926288013,542095160,53480,0.75
2947457335,1925856040,542095160,14679,0.6000000000000001
2947457335,1925942417,542095160,43632,2.5
2947457335,1925942449,542095160,38837,3.5
2947457335,1926028838,542095160,25983,0.7000000000000001
2947457335,1926720007,542095160,46980,1.75
2947457335,1926633635,542095160,29991,3.8
2947457335,1925856038,542095160,59580,3.75
2947457335,1926806434,542095160,13824,1.48
2947457335,1926892849,542095160,37445,1.0
2947457335,1926115238,542095160,3431,0.95
2947457335,1926720029,542095160,50775,0.6900000000000001
2947457335,1926633613,542095160,16744,1.0
2947457335,1925856014,542095160,43391,0.98
2947457335,1926288039,542095160,28275,1.46
2947457335,1926547245,542095160,25652,1.46
2947457335,1926028855,542095160,57525,1.0
2947457335,1925856041,542095160,41181,2.0
2947457335,1926460858,542095160,8334,1.5
2947457335,1926115235,542095160,27893,0.99
2947457335,1926028800,542095160,36126,1.45
2475442251,1926892858,958420868,24737,2.9
1846215479,1926460857,269896857,33533,0.7000000000000001
1846215479,1926806419,269896857,24832,0.95
1846215479,1926115231,269896857,32,1.4
1776756918,1926806456,789231310,24056,1.2
1776756918,1926633637,789231310,25737,1.5
1776756918,1926201616,789231310,42885,1.9
1776756918,1926633629,789231310,41069,3.5
1776756918,1926547232,789231310,57458,0.55
1776756918,1926892806,789231310,12543,1.0
1776756918,1926115212,789231310,63381,0.45
1776756918,1926892820,789231310,42405,0.99
1776756918,1926201658,789231310,56792,1.65
1776756918,1926201658,789231310,18736,9.5
1776756918,1926115250,789231310,43875,1.0
1776756918,1926288011,789231310,4284,2.48
1776756918,1926115237,789231310,36088,0.75
2686663452,1926892813,3006901239,52831,8.5
2686663452,1926720038,3006901239,46225,1.7000000000000002
2686663452,1926892817,3006901239,25652,1.46
2686663452,1926806447,3006901239,1614,3.5
2686663452,1926201643,3006901239,35566,1.0
2686663452,1926979247,3006901239,37445,1.0
2686663452,1926201623,3006901239,59564,1.2
2686663452,1926028847,3006901239,14588,1.15
2686663452,1926806457,3006901239,36088,0.75
2686663452,1926374404,3006901239,15555,0.65
2686663452,1926892815,3006901239,20301,1.3
2686663452,1926892803,3006901239,25737,1.5
2686663452,1926028838,3006901239,51583,1.45
3622243890,1926547238,3325278451,14428,4.0
3622243890,1926201620,3325278451,53728,1.1
3622243890,1926460852,3325278451,41371,0.6000000000000001
3622243890,1926633646,3325278451,38204,8.5
3622243890,1926028821,3325278451,34797,2.5
3622243890,1926201621,3325278451,13009,1.46
3622243890,1926288047,3325278451,17670,1.0
3622243890,1926892855,3325278451,47439,1.5
3622243890,1926633637,3325278451,39584,2.25
3622243890,1926460844,3325278451,52972,1.2
3622243890,1926720017,3325278451,35773,0.45
3622243890,1926806449,3325278451,31458,1.5
2554231364,1926806423,4054437080,4227,16.0
2554231364,1926288003,4054437080,11426,3.29
2554231364,1926892809,4054437080,42234,0.6000000000000001
2554231364,1926374428,4054437080,23339,1.0
2554231364,1926374425,4054437080,20944,1.5
2554231364,1926115215,4054437080,24737,2.9
2554231364,1926201613,4054437080,64049,1.0
478066793,1926547200,761977121,2172,7.0
478066793,1926547241,761977121,8309,1.77
478066793,1926201607,761977121,52196,2.9
478066793,1926633615,761977121,35731,6.0
478066793,1926806417,761977121,41371,0.6000000000000001
478066793,1926633642,761977121,4367,0.75
478066793,1926460818,761977121,15694,5.5
2149265072,1926288017,683775536,38837,3.5
2149265072,1926288044,683775536,46027,1.0
2149265072,1926806447,683775536,3058,0.9
2149265072,1926288000,683775536,17440,1.25
2149265072,1925942408,683775536,26558,1.25
2149265072,1926028833,683775536,62913,1.8
2149265072,1925942438,683775536,41069,3.5
2149265072,1925942430,683775536,54442,0.7000000000000001
2149265072,1926720023,683775536,17407,1.6
2149265072,1926633629,683775536,48361,0.85
2149265072,1926806427,683775536,1614,3.5
2149265072,1925942448,683775536,43094,1.5
2149265072,1926115211,683775536,17440,1.25
2149265072,1926201622,683775536,35319,1.5
2149265072,1926806427,683775536,3431,0.95
2149265072,1926028807,683775536,30026,1.0
1368574385,1926979259,1504822002,44662,4.5
1368574385,1926720012,1504822002,3776,1.65
1368574385,1926806427,1504822002,52196,2.9
1368574385,1926892836,1504822002,25512,1.0
1368574385,1925942453,1504822002,5651,1.48
1368574385,1926633611,1504822002,41231,3.75
1368574385,1926460826,1504822002,35731,6.0
1368574385,1926201634,1504822002,41218,1.3
1309602234,1926806439,3397042353,23858,1.0
1309602234,1926806404,3397042353,64782,1.15
1309602234,1926633626,3397042353,48361,0.85
1309602234,1925942406,3397042353,8334,1.5
1309602234,1926633640,3397042353,14667,8.5
1309602234,1926547214,3397042353,33464,0.5
1309602234,1925942445,3397042353,53646,1.35
1309602234,1926028811,3397042353,52972,1.2
1309602234,1926374424,3397042353,41231,3.75
1309602234,1926288033,3397042353,35527,0.6900000000000001
1309602234,1926115212,3397042353,54442,0.7000000000000001
1309602234,1926374440,3397042353,26820,1.35
1309602234,1926720036,3397042353,63594,1.46
1309602234,1926979250,3397042353,47439,1.5
2722000903,1926633604,1605758201,25737,1.5
2722000903,1926806407,1605758201,43875,1.0
2722000903,1926806431,1605758201,48466,7.6
2722000903,1926201641,1605758201,38204,8.5
2722000903,1926547256,1605758201,25764,1.85
2722000903,1926547238,1605758201,41428,2.2
2722000903,1926806425,1605758201,33067,0.9
75562447,1926979229,1602525519,51974,0.99
75562447,1926374439,1602525519,19394,4.5
75562447,1926806431,1602525519,5651,1.48
75562447,1926806437,1602525519,41069,3.5
75562447,1926633646,1602525519,14679,0.6000000000000001
75562447,1926374404,1602525519,24832,0.95
75562447,1926460807,1602525519,46361,1.15
75562447,1926979204,1602525519,51583,1.45
75562447,1926892830,1602525519,23858,1.0
75562447,1926460842,1602525519,23479,0.35
75562447,1926115242,1602525519,42932,27.65
75562447,1926201618,1602525519,23876,1.13
75562447,1926374403,1602525519,46027,1.0
75562447,1926028846,1602525519,48274,1.85
75562447,1926374440,1602525519,46027,1.0
75562447,1926979223,1602525519,61107,0.5
75562447,1926806434,1602525519,6796,12.0
75562447,1926633642,1602525519,4227,16.0
75562447,1926028821,1602525519,53480,0.75
75562447,1926806449,1602525519,26352,2.0
75562447,1926979256,1602525519,32,1.4
75562447,1926201604,1602525519,54698,1.0
75562447,1926806414,1602525519,54600,3.0
75562447,1926806440,1602525519,11726,0.85
75562447,1926288001,1602525519,41231,3.75
75562447,1926806433,1602525519,63381,0.45
75562447,1926374400,1602525519,46063,2.35
75562447,1926547254,1602525519,60151,9.75
75562447,1926288045,1602525519,25737,1.5
75562447,1926028812,1602525519,50576,0.99
75562447,1926115222,1602525519,14117,0.7000000000000001
75562447,1926201610,1602525519,13484,3.5
75562447,1926720032,1602525519,12543,1.0
75562447,1926892814,1602525519,42885,1.9
75562447,1926720042,1602525519,46063,2.35
2496153107,1926115238,958420868,53646,1.35
2496153107,1926374441,958420868,64051,1.2
2496153107,1926806402,958420868,43875,1.0
411573318,1927065637,4036240255,25983,0.7000000000000001
411573318,1926028806,4036240255,25070,1.3
10274442,1926115249,269896857,52269,1.0
10274442,1926633654,269896857,48361,0.85
10274442,1926720017,269896857,43836,0.79
1906043319,1926892800,1412573174,28451,0.55
1906043319,1926028832,1412573174,14667,8.5
1906043319,1926028808,1412573174,39073,13.0
1906043319,1926979256,1412573174,17910,1.15
3923879083,1926460830,2493851942,60263,8.0
3923879083,1926460804,2493851942,50576,0.99
3923879083,1926288001,2493851942,46547,1.6
3923879083,1926547228,2493851942,16846,1.0
3923879083,1926460828,2493851942,12612,1.1
3923879083,1926460819,2493851942,49742,0.95
3923879083,1926633653,2493851942,52831,8.5
3810428861,1926460812,3505877984,55439,7.0
3810428861,1926979239,3505877984,52831,8.5
3810428861,1926979257,3505877984,26335,0.7000000000000001
3810428861,1926028832,3505877984,42234,0.6000000000000001
3810428861,1926633651,3505877984,27787,1.1
3810428861,1926806424,3505877984,28474,1.5
3810428861,1926979252,3505877984,54442,0.7000000000000001
3810428861,1926201608,3505877984,23587,1.5
3810428861,1926115206,3505877984,17670,1.0
3810428861,1926288030,3505877984,20944,1.5
3810428861,1926460801,3505877984,49701,2.0
2586615220,1927065628,3594794604,47439,1.5
2586615220,1926288019,3594794604,52381,1.25
2586615220,1926720044,3594794604,25983,0.7000000000000001
2586615220,1926720018,3594794604,53480,0.75
2586615220,1926979251,3594794604,49522,0.99
2586615220,1926115202,3594794604,52529,0.9
2586615220,1926288049,3594794604,64051,1.2
2586615220,1926460813,3594794604,24832,0.95
2586615220,1926115241,3594794604,7737,1.5
2586615220,1926720002,3594794604,52171,0.6000000000000001
2586615220,1926633637,3594794604,64049,1.0
2586615220,1926547221,3594794604,34797,2.5
2586615220,1926288051,3594794604,25512,1.0
2586615220,1926115225,3594794604,14117,0.7000000000000001
2586615220,1926115251,3594794604,46980,1.75
2586615220,1926979245,3594794604,26820,1.35
3572577175,1927065652,2588521857,45061,0.85
3572577175,1926288027,2588521857,39702,3.0
3572577175,1927065616,2588521857,2846,2.95
3572577175,1926115234,2588521857,17707,4.0
3572577175,1926460827,2588521857,30113,1.95
3572577175,1926979241,2588521857,60918,1.0
3572577175,1926028801,2588521857,46027,1.0
3572577175,1926374445,2588521857,6954,3.75
3572577175,1926806432,2588521857,53480,0.75
3572577175,1926806447,2588521857,59580,3.75
1463499926,1927065642,3558862810,35527,0.6900000000000001
1463499926,1926460840,3558862810,32,1.4
1463499926,1927065639,3558862810,53646,1.35
1463499926,1926892824,3558862810,52022,2.0
1463499926,1926547233,3558862810,15555,0.65
1463499926,1926979216,3558862810,18016,1.3
1463499926,1927065653,3558862810,47290,0.3
1463499926,1926028817,3558862810,21511,1.46
1463499926,1926979259,3558862810,32306,0.6000000000000001
1463499926,1926720019,3558862810,40954,1.0
1463499926,1926374404,3558862810,25764,1.85
1463499926,1926374418,3558862810,52022,2.0
1463499926,1926892823,3558862810,48466,7.6
2083454263,1926720005,250142846,29082,8.75
2083454263,1926028823,250142846,43391,0.98
2083454263,1926633649,250142846,24737,2.9
2083454263,1926979227,250142846,12388,2.0
212714885,1926115223,952267414,36427,0.7000000000000001
212714885,1926460830,952267414,35731,6.0
212714885,1926288001,952267414,23587,1.5
212714885,1926115234,952267414,19902,1.0
212714885,1926892852,952267414,23858,1.0
212714885,1926720004,952267414,64782,1.15
212714885,1926633624,952267414,28474,1.5
212714885,1926288018,952267414,31803,10.49
2220859126,1926460838,106098987,15555,0.65
2220859126,1926201624,106098987,41109,1.3
2220859126,1926633632,106098987,6458,1.99
2220859126,1926633609,106098987,33464,0.5
2220859126,1926288004,106098987,43692,1.5
2220859126,1926115200,106098987,23056,0.6900000000000001
2220859126,1926201640,106098987,13009,1.46
2220859126,1927065613,106098987,35527,0.6900000000000001
2220859126,1926460837,106098987,52022,2.0
2220859126,1926374447,106098987,18940,3.5
2220859126,1926288014,106098987,39686,0.68
2220859126,1926374400,106098987,4284,2.48
2220859126,1926633601,106098987,18633,0.7000000000000001
353552159,1926028827,2049629933,39702,3.0
353552159,1926288019,2049629933,12612,1.1
353552159,1926028856,2049629933,39324,2.85
353552159,1926028848,2049629933,25502,1.6
353552159,1926115244,2049629933,16846,1.0
353552159,1926201647,2049629933,26352,2.0
353552159,1926374416,2049629933,52196,2.9
353552159,1926806437,2049629933,46547,1.6
353552159,1926720011,2049629933,52831,8.5
353552159,1926633654,2049629933,2648,2.0
353552159,1926979215,2049629933,3431,0.95
353552159,1926288056,2049629933,22633,1.9
353552159,1926201647,2049629933,10132,1.3
353552159,1926201604,2049629933,16744,1.0
353552159,1926201615,2049629933,7969,2.35
353552159,1926806429,2049629933,59580,3.75
353552159,1926028854,2049629933,62913,1.8
353552159,1927065638,2049629933,39073,13.0
353552159,1926028842,2049629933,2172,7.0
353552159,1926806430,2049629933,48607,1.8
353552159,1926633634,2049629933,25983,0.7000000000000001
353552159,1926892818,2049629933,13573,2.5
353552159,1926288011,2049629933,23876,1.13
353552159,1926720010,2049629933,46547,1.6
353552159,1926547200,2049629933,19394,4.5
353552159,1927065636,2049629933,27610,2.95
353552159,1926547248,2049629933,19394,4.5
353552159,1926201645,2049629933,29082,8.75
353552159,1926547200,2049629933,46366,3.0
353552159,1926028831,2049629933,43094,1.5
353552159,1926115215,2049629933,57458,0.55
353552159,1926374412,2049629933,4284,2.48
353552159,1926460809,2049629933,55439,7.0
353552159,1927065605,2049629933,37445,1.0
353552159,1926460834,2049629933,18016,1.3
353552159,1927065603,2049629933,63618,4.0
353552159,1926460816,2049629933,17707,4.0
353552159,1926633633,2049629933,63381,0.45
353552159,1926633634,2049629933,17440,1.25
3017030947,1926115249,25196289,46980,1.75
3017030947,1926115214,25196289,30113,1.95
3017030947,1926460849,25196289,61457,21.0
3017030947,1926979227,25196289,55439,7.0
3017030947,1926720012,25196289,11921,0.6000000000000001
3017030947,1926115203,25196289,48274,1.85
3017030947,1926979209,25196289,11726,0.85
3017030947,1926288035,25196289,52381,1.25
3017030947,1926201621,25196289,39073,13.0
3017030947,1926720020,25196289,44662,4.5
3017030947,1926460851,25196289,55306,2.0
3017030947,1926892831,25196289,10132,1.3
3017030947,1926115231,25196289,54698,1.0
3017030947,1926460824,25196289,27376,1.79
3017030947,1926547224,25196289,30026,1.0
3017030947,1926806447,25196289,885,0.7000000000000001
3017030947,1926720021,25196289,13413,4.0
3017030947,1927065607,25196289,31297,1.1
3017030947,1926720032,25196289,35773,0.45
3017030947,1926288036,25196289,1584,2.5
3017030947,1926979220,25196289,5651,1.48
3017030947,1926547235,25196289,11836,2.0
3017030947,1926979216,25196289,49701,2.0
3017030947,1926374422,25196289,35566,1.0
3017030947,1926892806,25196289,1960,1.79
3017030947,1926288008,25196289,16744,1.0
3017030947,1927065607,25196289,13484,3.5
3017030947,1926460859,25196289,3776,1.65
3017030947,1926460825,25196289,28275,1.46
3017030947,1926633603,25196289,4367,0.75
3017030947,1926460857,25196289,13484,3.5
3017030947,1927065607,25196289,48274,1.85
3017030947,1926547242,25196289,6796,12.0
3017030947,1927065645,25196289,52196,2.9
3017030947,1926201611,25196289,41428,2.2
3017030947,1926979223,25196289,6954,3.75
3017030947,1926201614,25196289,21511,1.46
927923969,1926115210,958420868,23339,1.0
927923969,1926115214,958420868,7969,2.35
3788113938,1926115226,4036240255,21511,1.46
3788113938,1926547201,4036240255,52120,1.03
3788113938,1926460825,4036240255,4992,0.35
3788113938,1926979227,4036240255,47290,0.3
1553498399,1926201653,3785220396,49258,0.99
1553498399,1926979238,3785220396,15694,5.5
1553498399,1926806457,3785220396,26820,1.35
1553498399,1926979212,3785220396,16744,1.0
1553498399,1927152040,3785220396,57458,0.55
1553498399,1926633609,3785220396,63381,0.45
1553498399,1926547248,3785220396,14428,4.0
1553498399,1926201603,3785220396,5651,1.48
1553498399,1926460841,3785220396,41181,2.0
1553498399,1926633642,3785220396,50775,0.6900000000000001
1553498399,1926201647,3785220396,3628,0.85
1553498399,1926547230,3785220396,18633,0.7000000000000001
1553498399,1926115246,3785220396,62913,1.8
1553498399,1926201605,3785220396,35126,1.5
1553498399,1926547213,3785220396,12388,2.0
1553498399,1926115225,3785220396,885,0.7000000000000001
1501847216,1927065623,961301073,39193,4.25
1501847216,1926288005,961301073,41371,0.6000000000000001
1501847216,1926201652,961301073,23479,0.35
1501847216,1926201631,961301073,43391,0.98
1501847216,1926288007,961301073,54698,1.0
1501847216,1926720020,961301073,54698,1.0
1501847216,1926806419,961301073,25070,1.3
1501847216,1926892800,961301073,53728,1.1
1501847216,1926720005,961301073,52972,1.2
1501847216,1926115249,961301073,12612,1.1
1501847216,1926288008,961301073,39702,3.0
1501847216,1926979228,961301073,13484,3.5
1501847216,1926201644,961301073,27610,2.95
1501847216,1926288007,961301073,49701,2.0
1501847216,1926633614,961301073,25592,1.0
3166117289,1926201611,1232284025,54442,0.7000000000000001
